,Unnamed: 0.1,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,hours_open,main_category
1317,2581,419,,Wolverine Sushi Bar,,OPERATIONAL,,,154.0,restaurant,3.9,,,,42.281475,-83.7436981,,"413 East Huron Street Suite C, Ann Arbor",ChIJpw4JveivPIgRBYEWkp2qO84,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']","Wolverine Sushi Bar413 East Huron Street Suite C, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,restaurant
1318,2582,837,d6JFIeFSoRVq8ygS9QKaxA,Wolverine Sushi Bar,,OPERATIONAL,https://www.yelp.com/biz/wolverine-sushi-bar-ann-arbor-3?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,1.0,['sushi'],2.0,[],,,42.2822781,-83.74629115,,"Downtown Ann Arbor Ann Arbor, MI 48104",,,,"Wolverine Sushi BarDowntown Ann Arbor Ann Arbor, MI 48104","eat1906 Packard St Ann Arbor, MI 48104",86,,sushi
1319,2585,45,,Woodbury Gardens Apartments & Townhomes,,OPERATIONAL,,,,,,,,,42.2572739,-83.7331748,,"1245 Astor Ave, Ann Arbor",ChIJiy6uKrKvPIgRRuWanVm2JWM,,,"Woodbury Gardens Apartments & Townhomes1245 Astor Ave, Ann Arbor","Woodbury Gardens Apartments & Townhomes1245 Astor Avenue, Ann Arbor",98,,
1320,2586,12,,Woodland Mews,,OPERATIONAL,,,,,,,,,42.2526954,-83.7519986,,"275 Fieldcrest St, Ann Arbor",ChIJeQdnX9qvPIgRr4t17YkwM-c,,,"Woodland Mews275 Fieldcrest St, Ann Arbor","Woodland Mews275 Fieldcrest Street, Ann Arbor",95,,
1321,2590,856,,Wow Bao - Burns Park,,OPERATIONAL,,,17.0,restaurant,1.5,,,,42.2747576,-83.7348193,,"1140 South University Avenue, Ann Arbor",ChIJ61jB7A2vPIgR5-_ifeuIQjQ,,,"Wow Bao - Burns Park1140 South University Avenue, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,restaurant
1322,2591,11,,WSG Gallery,,OPERATIONAL,,,,,,,,,42.2824159,-83.7477653,,"111 East Ann Street, Ann Arbor",ChIJl3XrXTyuPIgRmv8oX9wGhSw,,,"WSG Gallery111 East Ann Street, Ann Arbor","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,
1323,2593,166,,Wyly Hall,,OPERATIONAL,,,3.0,university,4.3,,,,42.2725869,-83.7360549,,"770 East University Avenue, Ann Arbor",ChIJU8tpAUauPIgRSpSrnljtxKc,,,"Wyly Hall770 East University Avenue, Ann Arbor","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,university
1324,2595,18,,X-Golf Ann Arbor,,OPERATIONAL,,,71.0,bar,4.7,,,,42.2847,-83.7831384,,"333 North Maple Road, Ann Arbor",ChIJ38q-TNKkPIgRmlTmDTWna_4,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 2:00\u2009–\u20099:00\u202fPM', 'Thursday: 2:00\u2009–\u20099:00\u202fPM', 'Friday: 2:00\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20096:00\u202fPM']","X-Golf Ann Arbor333 North Maple Road, Ann Arbor","X Golf Ann Abor333 North Maple Road Ann Arbor, MI 48103",88,,bar
1325,2596,377,B4FlijquIen3_b6phzs40A,Yaya's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/xpo7YWh26JWJcnBMdAYZhQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yayas-pizza-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 547-5226,29.0,['pizza'],4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/xpo7YWh26JWJcnBMdAYZhQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/_86hvebKoUIIZam0EBbavw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/zBeMRsGpD1oTbjge91oBWg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2304242,-83.6459498,REGULAR,"2257 Ellsworth Rd Ypsilanti, MI 48197",,,,"Yaya's Pizza2257 Ellsworth Rd Ypsilanti, MI 48197","Knight's Downtown Ann Arbor Steakhouse600 E Liberty St Ann Arbor, MI 48104",86,,pizza
1326,2597,282,jKBT39NYzac7Yr4LeT8SYA,Yee Siang Dumplings,https://s3-media2.fl.yelpcdn.com/bphoto/wsykm4jXr_XisFGeBmOb6Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yee-siang-dumplings-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 879-1459,470.0,"['chinese', 'noodles']",3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/wsykm4jXr_XisFGeBmOb6Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/jhVfUip-xI_05yB7a99qFg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1bsp16niw2WDoe3RPVNZZw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1530', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.25103,-83.664197,REGULAR,"4837 Washtenaw Ave Ann Arbor, MI 48108",,,,"Yee Siang Dumplings4837 Washtenaw Ave Ann Arbor, MI 48108","eat1906 Packard St Ann Arbor, MI 48104",86,,chinese
1327,2600,166,,Ynot Wings,,OPERATIONAL,,,4.0,meal_delivery,3.5,,1.0,,42.2724107,-83.7764751,,"2145 West Stadium Boulevard, Ann Arbor",ChIJN0rt9f6xPIgRWEbpSEp5028,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']","Ynot Wings2145 West Stadium Boulevard, Ann Arbor","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,meal_delivery
1328,2601,659,EMe4EFs_-CdQU9S6EDS75Q,Yogurtrush,https://s3-media3.fl.yelpcdn.com/bphoto/dy-WXuviTizHTYkNDo5zsA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yogurtrush-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 761-6000,13.0,['icecream'],3.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/dy-WXuviTizHTYkNDo5zsA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Rem1dpP_4yvggD_C2cGFXw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ezi2UqU1VbX7BjIyi6raTQ/o.jpg']",$,,42.278812,-83.741157,,"314 S State St Ann Arbor, MI 48104",,,,"Yogurtrush314 S State St Ann Arbor, MI 48104","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,icecream
1329,2603,1308,,Yoon's Bakery,,OPERATIONAL,,,239.0,bakery,4.5,,2.0,,42.3036923,-83.7057776,,"2775 Plymouth Road, Ann Arbor",ChIJoyRT4iasPIgR0pAYGWe_xr8,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']","Yoon's Bakery2775 Plymouth Road, Ann Arbor","Yoon's Bakery2775 Plymouth Rd Ann Arbor, MI 48105",89,,bakery
1330,2604,1175,,YORK Food and Drink,,OPERATIONAL,,,257.0,bar,4.6,,2.0,,42.2576908,-83.7279621,,"1928 Packard Street, Ann Arbor",ChIJS3fyta2vPIgRgtHzgyCehhE,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","YORK Food and Drink1928 Packard Street, Ann Arbor","Knight's Downtown Ann Arbor Steakhouse600 E Liberty St Ann Arbor, MI 48104",86,,bar
1331,2606,255,w7hYr46QNIKrMNQKak55Yw,Yotsuba,https://s3-media3.fl.yelpcdn.com/bphoto/ZecD5c9xyxG5B6MU-02o3w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yotsuba-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 971-5168,348.0,['japanese'],3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/ZecD5c9xyxG5B6MU-02o3w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/43Vq4Gg4ph-r4BbTL4g9ug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/2flYrHsaciMuyIovUYxq7g/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.25511,-83.68103,REGULAR,"2222 Hogback Rd Ann Arbor, MI 48105",,,,"Yotsuba2222 Hogback Rd Ann Arbor, MI 48105","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,japanese
1332,2607,228,,You,,OPERATIONAL,,,,,,,,,42.3132665,-83.7330669,,"2773 S Knightsbridge Cir, Ann Arbor",ChIJS1MXLjCtPIgRyNp8dr5vk_w,,,"You2773 S Knightsbridge Cir, Ann Arbor","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,
1333,2608,337,gbpDcl9RVa8tKLjFfa9S0w,YP Sichuan,https://s3-media2.fl.yelpcdn.com/bphoto/CizdDeybOHAEohJD9d0jSg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yp-sichuan-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 544-1299,87.0,['szechuan'],4.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/CizdDeybOHAEohJD9d0jSg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/6LaPr44XD7q56aZCyLLY8Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8MfPjr_gPd-diewQsBpx_A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2413332585816,-83.6058,REGULAR,"301 E Michigan Ave Ypsilanti, MI 48198",,,,"YP Sichuan301 E Michigan Ave Ypsilanti, MI 48198","KFC39 E Michigan Ave Ypsilanti, MI 48198",87,,szechuan
1334,2609,469,fHqUDY9ZKijolCZyv6teNg,Ypbor Yan,https://s3-media1.fl.yelpcdn.com/bphoto/VfBlJHo2ms4NMJifnoPyDA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ypbor-yan-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 434-7978,116.0,['chinese'],3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/VfBlJHo2ms4NMJifnoPyDA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ij37ojwKV9nPP0Sj2tbgJA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/aYYDZrRUQ93z-yYUPa8Rgw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2500712463087,-83.6550392608973,REGULAR,"2800 Washtenaw Ave Ypsilanti, MI 48197",,,,"Ypbor Yan2800 Washtenaw Ave Ypsilanti, MI 48197","Anna's House - Ann Arbor445 E Eisenhower Pkwy Ste 1 Ann Arbor, MI 48108",86,,chinese
1335,2610,559,4yiMKztH6ZSlW8Z8YFtk7g,Ypsi Alehouse,https://s3-media2.fl.yelpcdn.com/bphoto/hyGAfcCj38njq2kHfNk5Kg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ypsi-alehouse-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 487-1555,88.0,"['brewpubs', 'burgers']",3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hyGAfcCj38njq2kHfNk5Kg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Ssh97rBKffJ7OQ2vZpxsTg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yMdkT18NBOUIEyrZ__XqZA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2423509171972,-83.6141288543838,REGULAR,"124 Pearl St Ste 100 Ypsilanti, MI 48197",,,,"Ypsi Alehouse124 Pearl St Ste 100 Ypsilanti, MI 48197","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,brewpubs
1336,2611,645,d9XAxCotARwDxmjkGJRnig,Ypsi Cocktail Club,https://s3-media1.fl.yelpcdn.com/bphoto/mqK7Qz1VMPYb5msAZpfBlw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ypsi-cocktail-club-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,19.0,['cocktailbars'],4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/mqK7Qz1VMPYb5msAZpfBlw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/PSabL-lkhhlz_vcC957W5Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/pFmtcwTyfKzwd__8drMfxg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.24128,-83.61333,REGULAR,"102 W Michigan Ave Ypsilanti, MI 48197",,,,"Ypsi Cocktail Club102 W Michigan Ave Ypsilanti, MI 48197","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,cocktailbars
1337,2615,363,,Z West Apartments,,OPERATIONAL,,,,,,,,,42.2775404,-83.743064,,"401 Thompson St, Ann Arbor",ChIJ7ygOLj-uPIgR-lPCJ2pe-Is,,,"Z West Apartments401 Thompson St, Ann Arbor","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,
1338,2616,1126,,Z'Chef Personal Chef Service,,OPERATIONAL,,,4.0,cafe,5.0,,,,42.2494433,-83.7515808,,"197 Kingsbrook Avenue, Ann Arbor",ChIJv3MYF0zSxYkRVxRRsK0o3c4,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Z'Chef Personal Chef Service197 Kingsbrook Avenue, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,cafe
1339,2617,1127,,Zamaan Cafe,,OPERATIONAL,,,271.0,meal_delivery,4.6,,2.0,,42.24464,-83.757965,,"865 West Eisenhower Parkway, Ann Arbor",ChIJ9YFUb96vPIgR-v2226aHJpA,"[{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1130'}}]","['Monday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']","Zamaan Cafe865 West Eisenhower Parkway, Ann Arbor","Knight's Downtown Ann Arbor Steakhouse600 E Liberty St Ann Arbor, MI 48104",86,,meal_delivery
1340,2618,1315,,Zamaan Cafe,,OPERATIONAL,,,352.0,restaurant,4.5,,2.0,,42.3042503,-83.6914356,,"3580 Plymouth Road, Ann Arbor",ChIJk-zN6husPIgRZK1o9MjeynI,"[{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1130'}}]","['Monday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']","Zamaan Cafe3580 Plymouth Road, Ann Arbor","Zamaan Cafe3580 Plymouth Rd Ann Arbor, MI 48105",88,,restaurant
1341,2622,705,dGU5Q_mPh555xy68ipSoGg,Ziggy's,https://s3-media3.fl.yelpcdn.com/bphoto/7y2-4S8FZBNPlHIEL7XYMw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ziggys-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,11.0,"['coffee', 'musicvenues', 'beerbar']",4.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/7y2-4S8FZBNPlHIEL7XYMw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/igcwEnVDLWTmFQrcrn58RA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/7WtMsOAFJUdFA2ragdBHgA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.24129,-83.61493,REGULAR,"206 West Michigan Ave Ypsilanti, MI 48197",,,,"Ziggy's206 West Michigan Ave Ypsilanti, MI 48197","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,coffee
