,Name,place_id,Address,Coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y
975,Lovejewel Treasure Treats,ChIJmbKH08mdP4YRYPh1wDJd8bc,"6341 Stewart Road #120, Galveston","{'lat': 29.273798, 'lng': -94.8347187}",OPERATIONAL,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",,,,,4.6,15.0,,,,,,,,bakery,"[{'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']","[{'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']"
976,Circle K,ChIJOZN2EEucP4YRWCJ7L-xM_lI,"1927 61st Street, Galveston","{'lat': 29.279037, 'lng': -94.8332434}",OPERATIONAL,"['convenience_store', 'gas_station', 'cafe', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.4,32.0,,,,,,,,convenience_store,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
977,Yamato,ChIJ1-fM8UmcP4YRngQtZ1Z-JXQ,"2104 61st Street, Galveston","{'lat': 29.2780918, 'lng': -94.8316258}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.4,936.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: 5:00\u2009–\u20099:30\u202fPM', 'Tuesday: 5:00\u2009–\u20099:30\u202fPM', 'Wednesday: 5:00\u2009–\u20099:30\u202fPM', 'Thursday: 5:00\u2009–\u20099:30\u202fPM', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 5:00\u2009–\u20099:30\u202fPM']","[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: 5:00\u2009–\u20099:30\u202fPM', 'Tuesday: 5:00\u2009–\u20099:30\u202fPM', 'Wednesday: 5:00\u2009–\u20099:30\u202fPM', 'Thursday: 5:00\u2009–\u20099:30\u202fPM', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 5:00\u2009–\u20099:30\u202fPM']"
978,Subway,ChIJnwFbKDacP4YRIgtcKoI9EQk,"2302-A 61st Street, Galveston","{'lat': 29.2764403, 'lng': -94.8310272}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.9,301.0,,,,,,,,meal_takeaway,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']","[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']"
979,Mario's Ristorante,ChIJPQg03kmcP4YR-E1UBhFehQA,"2202 61st Street, Galveston","{'lat': 29.27739529999999, 'lng': -94.83105309999999}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.4,1407.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']"
980,Hooters,ChIJNXFfPkqcP4YRTGpne2FmHkg,"6028 Heards Lane, Galveston","{'lat': 29.2797189, 'lng': -94.8324592}",OPERATIONAL,"['meal_delivery', 'bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,3.3,1298.0,,,,,,,,meal_delivery,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']","[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']"
981,Cajun Greek,ChIJuZdC2EmcP4YRTmoWbc2df-Y,"2226 61st Street, Galveston","{'lat': 29.276625, 'lng': -94.8313965}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.3,3093.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 4:00\u2009–\u20099:00\u202fPM', 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 4:00\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 4:00\u2009–\u20099:00\u202fPM', 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 4:00\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']"
982,Gino's Italian Restaurant and Pizzeria,ChIJ_78XMUicP4YRPDvSUxuPgJQ,"6124 Stewart Road, Galveston","{'lat': 29.2753139, 'lng': -94.832217}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.3,1056.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']","[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']"
983,Whataburger,ChIJY4iNREicP4YRRPRMqSmTPlg,"6327 Stewart Road, Galveston","{'lat': 29.2746342, 'lng': -94.8321098}",OPERATIONAL,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.0,3760.0,,,,,,,,restaurant,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
984,KFC,ChIJkzB-0EmcP4YRNPD4SqWbGoA,"2227 61st Street, Galveston","{'lat': 29.2765292, 'lng': -94.83201179999999}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.5,498.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u200910:00\u202fPM']","[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u200910:00\u202fPM']"
985,Jack in the Box,ChIJ2_l910mcP4YRv0v-S1Uev38,"2300 61st Street, Galveston","{'lat': 29.27607, 'lng': -94.83180779999999}",OPERATIONAL,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.7,1241.0,,,,,,,,meal_delivery,"[{'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}]","['Monday: Open 24 hours', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}]","['Monday: Open 24 hours', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
986,Captain Ceviche - Galveston,ChIJuUOa7SGdP4YRBgRjH_viPCo,"6102 Stewart Road, Galveston","{'lat': 29.2756245, 'lng': -94.8318319}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.0,16.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 12:00\u2009–\u20097:00\u202fPM']","[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 12:00\u2009–\u20097:00\u202fPM']"
987,Los Lazos,ChIJPxZKPXOdP4YR1TK9dz1A-R0,"6316 Stewart Road, Galveston","{'lat': 29.2746765, 'lng': -94.8340084}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.3,154.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']","[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']"
