order,Name,Address,Coordinates,lats,longs,euc_diff
2311,Extraction 911,"3722 85th Street, Galveston",POINT (-94.84907650000001 29.2543564),29.2543564,-94.84907650000001,0.09485117756265667
2312,Dellanera RV Park,"10901 Termini-San Luis Pass Road, Galveston",POINT (-94.87332909999999 29.2408905),29.2408905,-94.87332909999999,0.11819713884697795
2313,Valero,"Parking, Parking lot, lot 8910 Seawall Boulevard, Galveston",POINT (-94.8531962 29.2515264),29.2515264,-94.8531962,0.09914604041207874
2314,Sam's Market Place,"8227 Stewart Road, Galveston",POINT (-94.84749400000001 29.2566658),29.2566658,-94.84749400000001,0.09209927728381784
2315,The Sea la Vie,"3506 Cove View Boulevard, Galveston",POINT (-94.867468 29.2464384),29.2464384,-94.867468,0.11040115105860836
2316,Mare Blu Unit,"3506 Cove View Boulevard, Galveston",POINT (-94.8674806 29.246844),29.246844,-94.8674806,0.11006040685123153
2317,Sandpiper Stay,"3506 Cove View Boulevard APT 1609, Galveston",POINT (-94.8675132 29.2467533),29.2467533,-94.8675132,0.11015488765112931
2318,Eat Sleep Beach Luxury Redefined,"9520 Seawall Boulevard APT 352, Galveston",POINT (-94.85970999999999 29.24872),29.24872,-94.85970999999999,0.10458754968441634
2319,www.rentWOWnow.com,"9520 Seawall Boulevard, Galveston",POINT (-94.85973279999999 29.2486135),29.2486135,-94.85973279999999,0.10469226146113224
2320,Crow's Nest,"9420 Seawall Boulevard, Galveston",POINT (-94.85838919999999 29.2485825),29.2485825,-94.85838919999999,0.10409489741923053
2321,Seaside Shimmer,Galveston,POINT (-94.868158 29.2431822),29.2431822,-94.868158,0.113551799117487
2322,Serene Shores @ Seascape,"10811 Termini-San Luis Pass Road #1212, Galveston",POINT (-94.8712812 29.2418638),29.2418638,-94.8712812,0.11629070984552252
2323,Amadors painting servise,"11150 Termini-San Luis Pass Road, Galveston",POINT (-94.8769596 29.2406756),29.2406756,-94.8769596,0.12034498135342876
2324,Holiday Inn Club Vacations Galveston Beach Resort,"11743 Termini-San Luis Pass Road #6293, Galveston",POINT (-94.8961501 29.2283817),29.2283817,-94.8961501,0.14149085191760336
2325,Galveston Wholesale Building Materials,"4807 Pean Street, Galveston",POINT (-94.9066035 29.22304759999999),29.22304759999999,-94.9066035,0.1521490538320678
2326,Cammarn Lawn & Tractor LLC,"11556 Homrighaus Road, Galveston",POINT (-94.9013611 29.24316919999999),29.24316919999999,-94.9013611,0.1335171482600275
2327,"Bay Point Builders, Inc.","12601 Termini-San Luis Pass Road, Galveston",POINT (-94.91163 29.2191831),29.2191831,-94.91163,0.15832650403128468
2328,Hugh Pest Control Galveston,"Spanish Grant Road, Galveston",POINT (-94.91043859999999 29.219506),29.219506,-94.91043859999999,0.15731875388423774
2329,Kiwi Services,Galveston,POINT (-94.90394239999999 29.2469914),29.2469914,-94.90394239999999,0.13254857887987112
2330,Venso Norma,Galveston,POINT (-94.90394239999999 29.2469914),29.2469914,-94.90394239999999,0.13254857887987112
2331,Gaff-Toppers Outdoor Club,"3602 8 Mile Road, Galveston",POINT (-94.8846124 29.2388794),29.2388794,-94.8846124,0.12618294576891914
2332,Galveston Maids,"12431 East Ventura Drive, Galveston",POINT (-94.9084876 29.2197353),29.2197353,-94.9084876,0.15590838539301133
2333,Sea Gull Shores Pocket Park 1,"3544 7 1/2 Mile Road, Galveston",POINT (-94.8784036 29.2399112),29.2399112,-94.8784036,0.12178207762745986
2334,Bermuda Beach Improvement Committee,"12936 John Reynolds Road, Galveston",POINT (-94.91673469999999 29.215674),29.215674,-94.91673469999999,0.1642955169845359
2335,Anderson Ways,Galveston,POINT (-94.90630990000001 29.2607934),29.2607934,-94.90630990000001,0.1249486457888851
2336,Bay Reef Realty,"12200 Termini-San Luis Pass Road, Galveston",POINT (-94.9060539 29.22310969999999),29.22310969999999,-94.9060539,0.15175430412913202
2337,"Louis Salas, Broker Associate @ RE/MAX Leading Edge (Sales)","3616 7 Mile Road, Galveston",POINT (-94.8727887 29.2388242),29.2388242,-94.8727887,0.1196704324619475
2338,Sweetwater Cove,"1706 8 Mile Road, Galveston",POINT (-94.897785 29.262011),29.262011,-94.897785,0.1177186743830789
2339,Beachside Realty Company,"11727 Farm to Market Road 3005, Galveston",POINT (-94.8820707 29.2388771),29.2388771,-94.8820707,0.1247092659867763
2340,Ibis Mechanical,"3651 Foremast Drive, Galveston",POINT (-94.929496 29.2163115),29.2163115,-94.929496,0.17235851382962078
2341,Seascape Owners Association Inc,"10811 Termini-San Luis Pass Road, Galveston",POINT (-94.87155779999999 29.24222),29.24222,-94.87155779999999,0.11613230656984716
2342,ABC Maintenance,"2820 North Sonny Lane, Galveston",POINT (-94.906605 29.2383145),29.2383145,-94.906605,0.14064386011957747
2343,"Dr. Maximus M. nkechi, DDS","11813 Charlie Street, Galveston",POINT (-94.9051411 29.2383091),29.2383091,-94.9051411,0.13965176822566527
2344,Dryer Vent Cleaning Galveston,"11648 Zingelmann Road, Galveston",POINT (-94.9027888 29.2425329),29.2425329,-94.9027888,0.13495625987849097
2345,Galveston Fly Fishing Adventures,"11648 Zingelmann Road, Galveston",POINT (-94.902693 29.24277899999999),29.24277899999999,-94.902693,0.13471120643614518
2346,Southern Fence Co,"2830 North Sonny Lane, Galveston",POINT (-94.90599379999999 29.237096),29.237096,-94.90599379999999,0.14112184757639884
2347,Oly Eller Landscaping,"11836 Ostermeyer Road, Galveston",POINT (-94.9047204 29.23724849999999),29.23724849999999,-94.9047204,0.1401504933137085
2348,Prime Coastal Construction,"11836 Ostermeyer Road, Galveston",POINT (-94.9047204 29.23724849999999),29.23724849999999,-94.9047204,0.1401504933137085
2349,3rd Coast Company,"11845 Ostermeyer Road, Galveston",POINT (-94.9049271 29.2366563),29.2366563,-94.9049271,0.1407281069897591
2350,Deem Realty,"11623 Zingelmann Road, Galveston",POINT (-94.9029631 29.2452201),29.2452201,-94.9029631,0.13312898102919182
2351,Galveston club houses,"3218 road less traveled, Galveston",POINT (-94.90394239999999 29.2469914),29.2469914,-94.90394239999999,0.13254857887987112
2352,Jim Abrams Bobcat Services,"RR4, Galveston",POINT (-94.90394239999999 29.2469914),29.2469914,-94.90394239999999,0.13254857887987112
2353,Front Line Personnel,Galveston,POINT (-94.90394239999999 29.2469914),29.2469914,-94.90394239999999,0.13254857887987112
2354,La Paloma,"11820 Stewart Road, Galveston",POINT (-94.90228739999999 29.2336861),29.2336861,-94.90228739999999,0.1412150409749152
2355,Cypress Landscape and Irrigation,"12006 Termini-San Luis Pass Road, Galveston",POINT (-94.9051762 29.2259834),29.2259834,-94.9051762,0.14897327841392147
2356,West Galveston Outboard,"12410 Stewart Road, Galveston",POINT (-94.9120236 29.2265555),29.2265555,-94.9120236,0.1529869059396108
2357,Beachside Village Information Center-Beachside Realty Company,"3711 Grand Avenue, Galveston",POINT (-94.8914415 29.2330479),29.2330479,-94.8914415,0.13492969736091598
2358,Westender Storage,"12012 Farm to Market Road 3005, Galveston",POINT (-94.9054582 29.2252297),29.2252297,-94.9054582,0.14973467613980845
2359,Sexton beach house,"3810 Grand Avenue, Galveston",POINT (-94.89119529999999 29.23181799999999),29.23181799999999,-94.89119529999999,0.1357693889161019
2360,Gulf Leisure Resorts Inc,"12200 Termini-San Luis Pass Road, Galveston",POINT (-94.9060334 29.2231032),29.2231032,-94.9060334,0.15174644964126538
2361,Captain's Paradise Beach House Rental,"12023 Sand Dollar Beach Drive, Galveston",POINT (-94.90339399999999 29.222881),29.222881,-94.90339399999999,0.15027368494874915
2362,The Kislyuk Retreat.,"4218 Santiago Circle, Galveston",POINT (-94.9174117 29.22441),29.22441,-94.9174117,0.1581886490355861
2363,Ike's Revenge,"11226 Reagor Way, Galveston",POINT (-94.883489 29.2369371),29.2369371,-94.883489,0.12711194560909975
2364,Peach at the Beach,"11221 Schwartz Drive, Galveston",POINT (-94.8833599 29.2372412),29.2372412,-94.8833599,0.1267888545449379
2365,Attitude Adjustment,"11218 Reagor Way, Galveston",POINT (-94.8831141 29.2370979),29.2370979,-94.8831141,0.12676523935183892
2366,Chateau Soleil Vacation Rental,"12424 East Ventura Drive, Galveston",POINT (-94.9081542 29.220052),29.220052,-94.9081542,0.15545253095717354
2367,Osprey Watch Vacation Rental,"11221 Bernice Drive, Galveston",POINT (-94.8824889 29.2357038),29.2357038,-94.8824889,0.1275567546685333
2368,Happy In Margaritaville,"11203 Bernice Drive, Galveston",POINT (-94.8815434 29.2361021),29.2361021,-94.8815434,0.1266956395994569
2369,Mario's Pizza,"13708 Termini-San Luis Pass Road, Galveston",POINT (-94.937844 29.2084),29.2084,-94.937844,0.18384620993943818
2370,Waterman's Restaurant,"14302 Stewart Road, Galveston",POINT (-94.949303 29.20747099999999),29.20747099999999,-94.949303,0.1926035245002459
2371,Galveston Island State Park,"14901 Farm to Market Road 3005, Galveston",POINT (-94.96615489999999 29.2033106),29.2033106,-94.96615489999999,0.2078130892429622
2372,Galveston Country Club,"14228 Stewart Road, Galveston",POINT (-94.948826 29.2094704),29.2094704,-94.948826,0.19087671929502795
2373,Stewart Title Company,"13680 Farm to Market Road 3005, Galveston",POINT (-94.9367661 29.2088996),29.2088996,-94.9367661,0.1827398040669635
2374,South Coast Inspections,"13809 Stewart Road, Galveston",POINT (-94.9393693 29.2109099),29.2109099,-94.9393693,0.1831141198979796
2375,Galveston Island Home Inspections,"4168 Pirates Drive, Galveston",POINT (-94.93626580000002 29.2046086),29.2046086,-94.93626580000002,0.18552625264646316
2376,Galveston Fiberglass Pool Repair,"4095 Pirates Alley, Galveston",POINT (-94.9368798 29.2051408),29.2051408,-94.9368798,0.18555290557941692
2377,Waterman's Marina,"14302 Stewart Road B, Galveston",POINT (-94.94929499999999 29.2074966),29.2074966,-94.94929499999999,0.19258001010769119
2378,Galveston Marina & Boat Storage,"14302 Stewart Road, Galveston",POINT (-94.94925429999999 29.20742),29.20742,-94.94925429999999,0.19260380639465818
2379,Bayside at Waterman's,"14302 Stewart Road, Galveston",POINT (-94.94925429999999 29.20742),29.20742,-94.94925429999999,0.19260380639465818
2380,Walk on Water Yoga,"14302 Stewart Road, Galveston",POINT (-94.949243 29.207382),29.207382,-94.949243,0.19262202771529863
2381,Reel Fishing Fever,"14305 Stewart Road, Galveston",POINT (-94.949692 29.206384),29.206384,-94.949692,0.1936382009759761
2382,Immaculate Painting,"13718 Stewart Road, Galveston",POINT (-94.9393844 29.2139301),29.2139301,-94.9393844,0.18099144944717385
2383,Expert House Lifting & Foundation Repair,"3827 Las Palmas Street, Galveston",POINT (-94.9477338 29.2045837),29.2045837,-94.9477338,0.1935006744713028
2384,Pirates Cove,"13831 Mutiny Lane, Galveston",POINT (-94.93929759999999 29.2059782),29.2059782,-94.93929759999999,0.18660094534280267
2385,Heritage,"Termini-San Luis Pass Road, Galveston",POINT (-94.9362728 29.2081318),29.2081318,-94.9362728,0.18295624320385906
2386,Overkill Guide Service,"4109 Vista Boulevard, Galveston",POINT (-94.9436101 29.2019614),29.2019614,-94.9436101,0.1924843548574501
2387,Mermaid Cove,"4110 Surf Drive #8805, Galveston",POINT (-94.9432636 29.2018861),29.2018861,-94.9432636,0.19229940063114143
2388,African Childrens Haven,"4012 Pirates Alley, Galveston",POINT (-94.93676810000001 29.2050849),29.2050849,-94.93676810000001,0.18551780868348877
2389,Dollar General,"14322 Termini-San Luis Pass Road, Galveston",POINT (-94.94879569999999 29.2006851),29.2006851,-94.94879569999999,0.1970128107861002
2390,Galveston Island State Park Nature Center,"14901 Farm to Market Road 3005, Galveston",POINT (-94.9563261 29.1988789),29.1988789,-94.9563261,0.20362602619915507
2391,Galveston West Beach Lions Club,"14228 Stewart Road, Galveston",POINT (-94.947802 29.20892),29.20892,-94.947802,0.19051723823620023
2392,"Expert House Movers, LLC","3827 Las Palmas Street, Galveston",POINT (-94.9477338 29.2045837),29.2045837,-94.9477338,0.1935006744713028
2393,Better Homes and Gardens Real Estate Gary Greene - Galveston West End,"13450 Farm to Market Road 3005, Galveston",POINT (-94.93015179999999 29.21162259999999),29.21162259999999,-94.93015179999999,0.1762253572120016
2394,Airboat Tours,"14302 Stewart Road, Galveston",POINT (-94.94925429999999 29.20742),29.20742,-94.94925429999999,0.19260380639465818
2395,Hummel's General Store & Deli,"13722 Termini-San Luis Pass Road, Galveston",POINT (-94.93808489999999 29.2081885),29.2081885,-94.93808489999999,0.18416561820735214
2396,Allex's Seafood Market West,"13730 Termini-San Luis Pass Road, Galveston",POINT (-94.9377166 29.2083771),29.2083771,-94.9377166,0.18377452520687257
2397,Gulf Coast a/c heating & electrical,"13680 Farm to Market Road 3005, Galveston",POINT (-94.9368478 29.2088397),29.2088397,-94.9368478,0.18283955561527354
2398,Galveston Homes & Property- Wendell Odorizzi,"4127 Pirates Alley, Galveston",POINT (-94.93917169999999 29.20347039999999),29.20347039999999,-94.93917169999999,0.18833768345261662
2399,Photography by Melissa,"3827 Las Palmas Street, Galveston",POINT (-94.9477275 29.2045778),29.2045778,-94.9477275,0.19350036702125628
2400,Economy Liquor West End,"13655 Termini-San Luis Pass Road ste a, Galveston",POINT (-94.93600599999999 29.207885),29.207885,-94.93600599999999,0.18295246980318083
2401,Fabian Boarding Kennel,"13720 Stewart Road ste a, Galveston",POINT (-94.9400908 29.2157946),29.2157946,-94.9400908,0.18019446484048912
2402,Gary Greene Vacation Rentals,"13450 Termini-San Luis Pass Road, Galveston",POINT (-94.9301261 29.2116152),29.2116152,-94.9301261,0.17621334495673885
2403,"West End Gym, LLC","13680 FM3005 Suites B & C, Galveston",POINT (-94.9367098 29.2089535),29.2089535,-94.9367098,0.18266193951675336
2404,Pirates Liquor,"13712 Termini-San Luis Pass Road, Galveston",POINT (-94.93793550000001 29.2083045),29.2083045,-94.93793550000001,0.18397846908152668
2405,Laffite's Cove Nature Society,"3503 Eckert Drive, Galveston",POINT (-94.9344437 29.21761289999999),29.21761289999999,-94.9344437,0.17488971455011287
2406,Kayaking launch,"14310 Stewart Road, Galveston",POINT (-94.94918159999999 29.2076232),29.2076232,-94.94918159999999,0.19241051685292662
2407,Shipra Lakeside Estate,"6345+RC7, Galveston",POINT (-94.94143749999999 29.2070625),29.2070625,-94.94143749999999,0.18730720266280373
2408,Tidewater Boat Rentals,"14302 Stewart Road B, Galveston",POINT (-94.949243 29.207382),29.207382,-94.949243,0.19262202771529863
2409,At&T,"12 Mile Road, Galveston",POINT (-94.9395333 29.2109152),29.2109152,-94.9395333,0.18322579731347505
2410,Mitchell Southwest Maintenance,"14301 Stewart Road, Galveston",POINT (-94.948899 29.20667),29.20667,-94.948899,0.19286969750283509
2411,Blue Bay Vista Vacation Rental,"14326 Stewart Road, Galveston",POINT (-94.94991329999999 29.207068),29.207068,-94.94991329999999,0.1933227702758804
2412,West Isle Presbyterian Church,"13724 Stewart Road, Galveston",POINT (-94.9388314 29.2121199),29.2121199,-94.9388314,0.18187649087948676
2413,Yes Fix,"13718 Stewart Road, Galveston",POINT (-94.9393125 29.213448),29.213448,-94.9393125,0.18127919532534414
2414,City Of Galveston,"Stewart Road, Galveston",POINT (-94.93803799999999 29.21144),29.21144,-94.93803799999999,0.18180156744615195
2415,T & M Welding Services,"3707 El Lago, Galveston",POINT (-94.9502139 29.2057085),29.2057085,-94.9502139,0.19448300997205528
2416,Wendell Odorizzi | Realtor,"13706 Farm to Market Road 3005, Galveston",POINT (-94.93781129999999 29.2083851),29.2083851,-94.93781129999999,0.18383431357417354
2417,Texas Camp Company,"14901 Farm to Market Road 3005, Galveston",POINT (-94.9573424 29.19367219999999),29.19367219999999,-94.9573424,0.20801009692551298
2418,Shore Havin' Fun Vacation Rental,"3418 Petite Circle, Galveston",POINT (-94.9502095 29.2162052),29.2162052,-94.9502095,0.18732869599779636
2419,Pirate's Perfect Pearl Vacation Rental,"3416 Petite Circle, Galveston",POINT (-94.9502865 29.2163232),29.2163232,-94.9502865,0.1873075489203473
2420,The Phoenician by the Sea,"4017 Vista Boulevard, Galveston",POINT (-94.9442261 29.2030568),29.2030568,-94.9442261,0.19212271961783475
2421,Sea La Vie,"4019 Vista Boulevard, Galveston",POINT (-94.9442242 29.2029595),29.2029595,-94.9442242,0.19219127844445325
2422,Harpoon Haven,"4015 War Chest Court, Galveston",POINT (-94.9409964 29.2036739),29.2036739,-94.9409964,0.18944126146458462
2423,The Blue Coconut,"4027 Vista Boulevard, Galveston",POINT (-94.94379389999999 29.2022609),29.2022609,-94.94379389999999,0.19239538096166986
2424,Coastal Vibes Texas,"4020 Oleander Drive, Galveston",POINT (-94.94572559999999 29.20136399999999),29.20136399999999,-94.94572559999999,0.19438190409318215
2425,Surf Delight Beach House,"Surf Drive, Galveston",POINT (-94.942613 29.2013032),29.2013032,-94.942613,0.1922739906837585
2426,Ross 5,"4123 Pirates Alley, Galveston",POINT (-94.9366295 29.2043213),29.2043213,-94.9366295,0.18598401936791684
2427,Silverscape,"4115 Silver Reef Court, Galveston",POINT (-94.9455005 29.2001526),29.2001526,-94.9455005,0.19509822808758537
2428,bermuda beach,"Bermuda Beach, Galveston",POINT (-94.9240882 29.2094059),29.2094059,-94.9240882,0.17383858232917643
2429,Subway,"16510 Termini-San Luis Pass Road Suite B, Galveston",POINT (-94.97123160000001 29.1844301),29.1844301,-94.97123160000001,0.22438508906166868
2430,Shrimp N Stuff Food Truck,"16603 San Luis Pass Rd. Galveston, Jamaica Beach",POINT (-94.9732931 29.1829592),29.1829592,-94.9732931,0.22688842462046507
2431,Venados Cantina,"16510 Termini-San Luis Pass Road, Galveston",POINT (-94.971122 29.1843035),29.1843035,-94.971122,0.22439499690714107
2432,Arney’s Bayside Grill,"17200 Termini-San Luis Pass Road, Galveston",POINT (-94.98233139999999 29.1800925),29.1800925,-94.98233139999999,0.23540801496803204
